Date,Open,High,Low,Close,Volume
2023-02-21,5261.3701,5347.5898,5260.3901,5261.3701,0
2023-02-22,5258.4600,5297.4302,5249.1299,5258.4600,0
2023-02-23,5312.7900,5330.4399,5258.4600,5312.7900,0
2023-02-24,5331.5698,5337.7100,5304.6299,5331.5698,0
2023-02-27,5357.1001,5379.8701,5328.8599,5357.1001,0
2023-02-28,5394.8999,5396.3901,5355.4302,5394.8999,0
2023-03-01,5375.3701,5411.7900,5357.8999,5375.3701,0
2023-03-02,5407.2402,5407.5400,5327.8301,5407.2402,0
2023-03-03,5439.4600,5477.7202,5407.2402,5439.4600,0
2023-03-06,5427.5200,5449.4199,5413.6899,5427.5200,0
2023-03-07,5403.4399,5432.1099,5362.6001,5403.4399,0
2023-03-08,5416.3901,5421.7998,5391.3599,5416.3901,0
2023-03-09,5410.5898,5459.8501,5409.4702,5410.5898,0
2023-03-10,5393.7202,5424.3301,5366.4199,5393.7202,0
2023-03-13,5337.0400,5393.7202,5308.7300,5337.0400,0
2023-03-14,5298.7798,5358.2598,5288.7202,5298.7798,0
2023-03-15,5196.6099,5298.7798,5183.5498,5196.6099,0
2023-03-16,5198.3501,5227.0098,5145.5298,5198.3501,0
2023-03-17,5112.0298,5225.2798,5112.0298,5112.0298,0
2023-03-20,5170.0898,5191.6602,5111.4600,5170.0898,0
2023-03-21,5299.1699,5302.1802,5170.0898,5299.1699,0
2023-03-22,5271.1802,5322.8799,5265.3599,5271.1802,0
2023-03-23,5275.3701,5313.9800,5261.9302,5275.3701,0
2023-03-24,5248.8599,5275.3701,5217.1099,5248.8599,0
2023-03-27,5258.0801,5286.8101,5248.8599,5258.0801,0
2023-03-28,5244.7500,5289.2002,5244.6401,5244.7500,0
2023-03-29,5313.7598,5313.7598,5244.7500,5313.7598,0
2023-03-30,5309.2002,5332.6299,5299.1499,5309.2002,0
2023-03-31,5324.6201,5345.2500,5301.8999,5324.6201,0
2023-04-03,5309.0000,5339.6899,5295.7100,5309.0000,0
2023-04-04,5228.0000,5309.0000,5226.0898,5228.0000,0
2023-04-05,5236.2202,5238.6299,5200.4702,5236.2202,0
2023-04-06,5274.2002,5276.8599,5227.9800,5274.2002,0
2023-04-10,5281.4800,5310.3398,5261.6899,5281.4800,0
2023-04-11,5306.8799,5312.2100,5281.4800,5306.8799,0
2023-04-12,5353.0898,5361.7300,5306.8799,5353.0898,0
2023-04-13,5365.1201,5373.6802,5335.5000,5365.1201,0
2023-04-14,5417.1802,5423.4302,5365.1201,5417.1802,0
2023-04-17,5469.9399,5474.6299,5417.1802,5469.9399,0
2023-04-18,5474.6201,5492.3599,5460.3599,5474.6201,0
2023-04-19,5423.4902,5474.6201,5419.7598,5423.4902,0
2023-04-20,5397.5898,5423.4902,5387.0801,5397.5898,0
2023-04-21,5226.9302,5424.1802,5146.9102,5226.9302,0
2023-04-24,5296.7798,5310.9800,5226.9302,5296.7798,0
2023-04-25,5299.5801,5317.7402,5271.2002,5299.5801,0
2023-04-26,5325.5898,5327.8398,5282.2402,5325.5898,0
2023-04-27,5410.2202,5411.0801,5322.5498,5410.2202,0
2023-04-28,5416.0898,5427.9800,5393.0698,5416.0898,0
2023-05-02,5369.3398,5416.0898,5316.5200,5369.3398,0
2023-05-03,5372.5801,5393.5200,5350.3198,5372.5801,0
2023-05-04,5376.4199,5383.3599,5333.5601,5376.4199,0
2023-05-05,5480.4199,5481.9399,5376.4199,5480.4199,0
2023-05-08,5608.4902,5631.4902,5480.4199,5608.4902,0
2023-05-09,5550.8901,5613.7202,5547.1401,5550.8901,0
2023-05-10,5569.6099,5571.7598,5539.5200,5569.6099,0
2023-05-11,5600.0000,5620.1899,5569.6099,5600.0000,0
2023-05-12,5596.4902,5610.4800,5584.0400,5596.4902,0
2023-05-15,5598.2100,5628.8701,5596.4902,5598.2100,0
2023-05-16,5619.0601,5630.3901,5593.8101,5619.0601,0
2023-05-17,5605.3599,5620.1401,5587.5801,5605.3599,0
2023-05-18,5640.6602,5644.0801,5585.7500,5640.6602,0
2023-05-19,5653.6001,5655.1699,5608.3101,5653.6001,0
2023-05-22,5691.5000,5771.3999,5653.6001,5691.5000,0
2023-05-23,5685.2998,5751.6201,5685.2998,5685.2998,0
2023-05-24,5643.2998,5685.2998,5589.9702,5643.2998,0
2023-05-25,5620.2100,5674.5698,5620.2100,5620.2100,0
2023-05-26,5609.4502,5643.4102,5604.7202,5609.4502,0
2023-05-29,5598.8301,5643.3301,5598.4102,5598.8301,0
2023-05-30,5592.8501,5629.3701,5592.8501,5592.8501,0
2023-05-31,5471.5400,5592.8501,5471.5400,5471.5400,0
2023-06-01,5520.7402,5528.0898,5471.0601,5520.7402,0
2023-06-02,5653.8101,5656.0898,5520.7402,5653.8101,0
2023-06-05,5654.4502,5665.8599,5618.5601,5654.4502,0
2023-06-06,5714.3198,5714.7002,5649.8799,5714.3198,0
2023-06-07,5679.2900,5734.8901,5679.2798,5679.2900,0
2023-06-08,5672.7100,5696.2002,5661.9399,5672.7100,0
2023-06-09,5690.9399,5694.7402,5666.1001,5690.9399,0
2023-06-12,5693.1699,5709.6602,5677.6602,5693.1699,0
2023-06-13,5712.2402,5725.1499,5693.1699,5712.2402,0
2023-06-14,5716.2900,5723.2900,5696.2402,5716.2900,0
2023-06-15,5741.7100,5746.3101,5710.6001,5741.7100,0
2023-06-16,5739.8999,5758.8301,5737.5200,5739.8999,0
2023-06-19,5754.2402,5755.9302,5735.0000,5754.2402,0
2023-06-20,5783.1099,5783.3301,5702.1299,5783.1099,0
2023-06-22,5763.2998,5783.6699,5738.4800,5763.2998,0
2023-06-23,5679.5601,5763.2998,5679.5601,5679.5601,0
2023-06-27,5658.8599,5721.9902,5658.8599,5658.8599,0
2023-06-28,5656.9902,5723.0498,5620.9502,5656.9902,0
2023-06-29,5728.3101,5729.2202,5656.9902,5728.3101,0
2023-06-30,5786.7998,5787.0698,5728.3101,5786.7998,0
2023-07-03,5853.7998,5854.5601,5786.7998,5853.7998,0
2023-07-04,5894.3398,5902.9502,5853.7998,5894.3398,0
2023-07-05,5835.1299,5894.3398,5834.8198,5835.1299,0
2023-07-06,5792.1699,5835.1299,5771.4199,5792.1699,0
2023-07-07,5942.2002,5942.2002,5792.1699,5942.2002,0
2023-07-10,5951.9502,5974.0698,5930.4600,5951.9502,0
2023-07-11,5995.4702,5998.6899,5951.9502,5995.4702,0
2023-07-12,6078.5698,6078.5698,5995.4702,6078.5698,0
2023-07-13,6061.9302,6112.7998,6058.3301,6061.9302,0
2023-07-14,6130.6802,6130.6802,6059.1802,6130.6802,0
2023-07-17,6197.1899,6197.8301,6105.4902,6197.1899,0
2023-07-18,6286.5000,6286.5000,6178.4600,6286.5000,0
2023-07-19,6320.4800,6320.6099,6244.2598,6320.4800,0
2023-07-20,6322.9199,6324.4302,6251.8799,6322.9199,0
2023-07-21,6300.9102,6322.9199,6282.7900,6300.9102,0
2023-07-24,6351.0898,6374.8301,6267.0698,6351.0898,0
2023-07-25,6411.4302,6447.3599,6351.0898,6411.4302,0
2023-07-26,6379.4199,6411.4302,6369.7300,6379.4199,0
2023-07-27,6318.6299,6389.1802,6316.4800,6318.6299,0
2023-07-28,6339.0400,6371.9902,6316.1001,6339.0400,0
2023-07-31,6394.3999,6430.8701,6339.0400,6394.3999,0
2023-08-01,6432.7598,6432.7598,6387.2598,6432.7598,0
2023-08-02,6332.1001,6432.7598,6318.2700,6332.1001,0
2023-08-03,6272.2900,6359.5098,6272.2900,6272.2900,0
2023-08-04,6292.6401,6339.9302,6272.2900,6292.6401,0
2023-08-07,6318.3501,6318.7798,6275.5200,6318.3501,0
2023-08-08,6241.3198,6318.3501,6240.4302,6241.3198,0
2023-08-09,6341.3599,6342.0200,6241.3198,6341.3599,0
2023-08-10,6290.3398,6354.7300,6279.7300,6290.3398,0
2023-08-11,6257.4399,6290.3398,6249.4702,6257.4399,0
2023-08-14,6216.2700,6257.4399,6201.4399,6216.2700,0
2023-08-16,6213.1802,6216.2700,6162.6899,6213.1802,0
2023-08-17,6131.5000,6213.1802,6130.5298,6131.5000,0
2023-08-18,6133.2598,6133.3599,6042.1602,6133.2598,0
2023-08-21,6122.9199,6165.8301,6095.6099,6122.9199,0
2023-08-22,6158.7402,6165.6602,6119.9600,6158.7402,0
2023-08-23,6189.9199,6232.2100,6146.1401,6189.9199,0
2023-08-24,6067.7402,6207.5000,6066.7100,6067.7402,0
2023-08-25,6046.6201,6068.4800,6030.8301,6046.6201,0
2023-08-28,6030.1499,6081.3101,6025.2500,6030.1499,0
2023-08-29,6059.6499,6059.6499,6016.6802,6059.6499,0
2023-08-30,6028.1899,6061.3198,6028.1899,6028.1899,0
2023-08-31,6009.2798,6049.0000,6009.2798,6009.2798,0
2023-09-01,5996.3599,6057.1299,5985.8301,5996.3599,0
2023-09-04,5990.2402,6020.2598,5976.3501,5990.2402,0
2023-09-05,5927.9302,6001.4502,5924.5098,5927.9302,0
2023-09-06,5905.7402,5936.6899,5899.3101,5905.7402,0
2023-09-07,5885.5200,5930.9102,5871.4502,5885.5200,0
2023-09-08,5868.8501,5903.1201,5868.4702,5868.8501,0
2023-09-11,5879.1499,5893.5298,5867.0000,5879.1499,0
2023-09-12,5886.4199,5908.4702,5879.1499,5886.4199,0
2023-09-13,5915.5200,5948.8398,5881.0601,5915.5200,0
2023-09-14,6002.0698,6002.0698,5915.5200,6002.0698,0
2023-09-15,6002.6699,6058.8799,6002.0698,6002.6699,0
2023-09-20,5932.8301,6002.6699,5932.8301,5932.8301,0
2023-09-21,5857.7202,5935.5698,5857.1899,5857.7202,0
2023-09-22,5831.9502,5887.4600,5823.6802,5831.9502,0
2023-09-25,5785.8398,5850.7202,5775.3999,5785.8398,0
2023-09-26,5762.5801,5807.2300,5758.4302,5762.5801,0
2023-09-27,5762.7002,5786.6401,5734.7002,5762.7002,0
2023-09-28,5824.6802,5836.8599,5762.6001,5824.6802,0
2023-09-29,5833.3599,5868.6802,5818.9902,5833.3599,0
2023-10-02,5755.6401,5853.1899,5748.1099,5755.6401,0
2023-10-03,5685.8398,5756.8501,5685.8398,5685.8398,0
2023-10-04,5699.3301,5726.2998,5669.3599,5699.3301,0
2023-10-05,5615.8301,5728.7202,5615.8301,5615.8301,0
2023-10-06,5659.2900,5669.3799,5564.7002,5659.2900,0
2023-10-10,5781.3999,5781.9199,5647.2998,5781.3999,0
2023-10-11,5780.9600,5837.5801,5768.4199,5780.9600,0
2023-10-12,5800.2202,5845.9102,5780.9600,5800.2202,0
2023-10-13,5777.7500,5842.0698,5767.9600,5777.7500,0
2023-10-16,5853.2100,5866.8901,5760.7202,5853.2100,0
2023-10-17,5890.7402,5915.6602,5831.4702,5890.7402,0
2023-10-18,5796.4399,5890.7402,5782.1201,5796.4399,0
2023-10-19,5713.4399,5796.4399,5713.4399,5713.4399,0
2023-10-20,5631.3301,5713.4399,5616.2202,5631.3301,0
2023-10-23,5503.3301,5631.3301,5503.3301,5503.3301,0
2023-10-24,5557.6201,5574.4702,5503.3301,5557.6201,0
2023-10-25,5515.6201,5575.5698,5489.9502,5515.6201,0
2023-10-26,5568.3501,5594.0801,5505.2002,5568.3501,0
2023-10-30,5433.3599,5568.3501,5433.3599,5433.3599,0
2023-10-31,5407.5000,5462.8901,5369.9502,5407.5000,0
2023-11-02,5460.6499,5466.1299,5365.2700,5460.6499,0
2023-11-03,5620.5698,5620.7100,5460.5698,5620.5698,0
2023-11-06,5575.4800,5661.9199,5560.5098,5575.4800,0
2023-11-07,5650.7700,5656.7202,5569.9199,5650.7700,0
2023-11-08,5647.9502,5687.9702,5645.7100,5647.9502,0
2023-11-09,5630.6299,5695.3599,5620.8701,5630.6299,0
2023-11-10,5618.6802,5647.6899,5609.7598,5618.6802,0
2023-11-13,5726.9399,5726.9399,5607.6899,5726.9399,0
2023-11-14,5712.1001,5737.6499,5681.3101,5712.1001,0
2023-11-15,5775.3799,5783.0400,5712.1001,5775.3799,0
2023-11-16,5729.7100,5775.8799,5688.6802,5729.7100,0
2023-11-17,5771.1001,5778.0098,5721.1499,5771.1001,0
2023-11-20,5841.7598,5844.2100,5771.1001,5841.7598,0
2023-11-21,5790.2402,5842.3301,5776.0698,5790.2402,0
2023-11-22,5800.5698,5805.0498,5773.1001,5800.5698,0
2023-11-23,5807.1899,5816.7202,5771.4302,5807.1899,0
2023-11-24,5776.7402,5820.4702,5774.9302,5776.7402,0
2023-11-27,5757.4199,5776.7402,5735.0898,5757.4199,0
2023-11-28,5776.5601,5783.5298,5743.3198,5776.5601,0
2023-11-29,5792.7798,5809.1899,5773.3398,5792.7798,0
2023-11-30,5818.5098,5826.6802,5760.2300,5818.5098,0
2023-12-01,5886.7100,5888.3198,5791.5400,5886.7100,0
2023-12-04,5823.3599,5886.7100,5823.3599,5823.3599,0
2023-12-05,5905.3101,5905.3101,5807.8198,5905.3101,0
2023-12-06,5920.0098,5941.1299,5905.3101,5920.0098,0
2023-12-07,5970.8101,5971.4600,5910.7202,5970.8101,0
2023-12-11,5884.7798,5970.8101,5844.6699,5884.7798,0
2023-12-12,5913.5000,5915.5601,5869.0200,5913.5000,0
2023-12-13,6020.4102,6030.2402,5905.4502,6020.4102,0
2023-12-14,6146.5898,6150.8301,6020.4102,6146.5898,0
2023-12-15,6138.1001,6207.0000,6138.0898,6138.1001,0
2023-12-18,6051.5200,6190.0000,6051.4600,6051.5200,0
2023-12-19,6060.4399,6098.2402,6037.8301,6060.4399,0
2023-12-20,6073.8599,6095.6899,6060.4399,6073.8599,0
2023-12-21,6107.7798,6109.7002,6045.8799,6107.7798,0
2023-12-22,6153.6602,6156.3799,6105.8398,6153.6602,0
2023-12-26,6218.0498,6233.7300,6153.6602,6218.0498,0
2023-12-27,6201.6602,6231.7100,6191.1499,6201.6602,0
2023-12-28,6249.4702,6292.4199,6201.6602,6249.4702,0
2023-12-29,6197.7700,6286.8501,6181.7998,6197.7700,0
2024-01-02,6210.5898,6210.5898,6152.6099,6210.5898,0
2024-01-03,6139.4502,6210.5898,6109.5601,6139.4502,0
2024-01-04,6076.1802,6168.7798,6058.1602,6076.1802,0
2024-01-05,6047.6401,6091.0898,5989.5698,6047.6401,0
2024-01-08,6056.3198,6078.9199,6040.5400,6056.3198,0
2024-01-09,6107.7202,6107.7202,6047.9902,6107.7202,0
2024-01-10,6056.0601,6107.7202,6051.0400,6056.0601,0
2024-01-11,6029.0200,6065.1201,6007.1499,6029.0200,0
2024-01-12,5968.6099,6040.5601,5968.6099,5968.6099,0
2024-01-15,5995.9600,5997.6001,5932.5298,5995.9600,0
2024-01-16,5970.4502,6013.7100,5968.8501,5970.4502,0
2024-01-17,5901.7202,5972.7998,5901.7202,5901.7202,0
2024-01-18,5867.7202,5949.0698,5867.6099,5867.7202,0
2024-01-19,5844.5601,5894.3101,5822.9600,5844.5601,0
2024-01-22,5921.0400,5926.0898,5832.3599,5921.0400,0
2024-01-23,5964.5801,5985.6299,5921.0400,5964.5801,0
2024-01-24,6057.7998,6062.9902,5964.5801,6057.7998,0
2024-01-25,5987.4702,6063.2300,5982.0601,5987.4702,0
2024-01-26,6058.5801,6074.3398,5987.4702,6058.5801,0
2024-01-29,6064.5698,6090.2002,6042.1802,6064.5698,0
2024-01-30,5970.6299,6069.0098,5970.0400,5970.6299,0
2024-01-31,5987.1401,6004.0000,5961.5898,5987.1401,0
2024-02-01,6051.4199,6067.0498,5981.8398,6051.4199,0
2024-02-02,5994.6001,6060.3398,5972.7900,5994.6001,0
2024-02-05,6005.2798,6014.0200,5957.0098,6005.2798,0
2024-02-06,6005.1899,6032.7700,5983.9502,6005.1899,0
2024-02-07,6010.2900,6026.5400,5995.9502,6010.2900,0
2024-02-08,6001.2002,6016.3901,5979.8701,6001.2002,0
2024-02-09,6032.6099,6035.2598,6001.2002,6032.6099,0
2024-02-12,6100.9302,6107.9800,6032.6099,6100.9302,0
2024-02-13,6024.1201,6115.9702,6014.3301,6024.1201,0
2024-02-14,6083.3701,6085.2300,6024.1201,6083.3701,0
2024-02-15,6188.3999,6193.4800,6081.9702,6188.3999,0
2024-02-16,6336.8101,6336.8101,6188.3999,6336.8101,0
2024-02-19,6382.5098,6384.4600,6302.5601,6382.5098,0
2024-02-20,6349.0000,6402.8799,6309.0200,6349.0000,0
2024-02-21,6251.4199,6349.0400,6251.4199,6251.4199,0
2024-02-22,6237.6299,6307.7700,6216.5601,6237.6299,0
2024-02-23,6189.5601,6252.1802,6188.9102,6189.5601,0
2024-02-26,6208.2900,6229.2900,6185.0400,6208.2900,0
2024-02-27,6322.2002,6322.2002,6208.2900,6322.2002,0
2024-02-28,6344.4399,6381.4302,6322.2002,6344.4399,0
2024-02-29,6449.8799,6472.6201,6344.4399,6449.8799,0
2024-03-01,6481.2500,6498.6499,6449.8799,6481.2500,0
2024-03-04,6340.7700,6510.9399,6339.4502,6340.7700,0
2024-03-05,6258.8599,6340.7700,6240.3301,6258.8599,0
2024-03-06,6348.0200,6388.4102,6258.8599,6348.0200,0
2024-03-07,6357.5601,6382.5898,6331.9302,6357.5601,0
2024-03-08,6337.6099,6384.4302,6337.6099,6337.6099,0
2024-03-11,6416.4600,6417.2700,6331.6802,6416.4600,0
2024-03-12,6502.1802,6502.1802,6416.4600,6502.1802,0
2024-03-13,6491.1099,6523.4102,6486.5601,6491.1099,0
2024-03-14,6460.7100,6497.3398,6424.9800,6460.7100,0
2024-03-15,6463.7598,6488.3301,6460.7100,6463.7598,0
2024-03-18,6454.4102,6518.0200,6449.1001,6454.4102,0
2024-03-19,6416.8901,6454.4102,6416.6099,6416.8901,0
2024-03-20,6501.2700,6501.2700,6416.8901,6501.2700,0
2024-03-21,6485.9199,6583.1802,6485.0200,6485.9199,0
2024-03-22,6516.3701,6532.8301,6472.1899,6516.3701,0
2024-03-25,6494.2900,6572.3101,6462.7598,6494.2900,0
2024-03-26,6520.3901,6572.3101,6462.7598,6520.3901,0
2024-03-27,6597.9399,6604.1099,6507.6602,6597.9399,0
2024-03-28,6643.7598,6681.0400,6597.9399,6643.7598,0
2024-04-01,6637.9102,6705.6099,6615.4199,6637.9102,0
2024-04-02,6634.2002,6649.1299,6589.9902,6634.2002,0
2024-04-03,6616.7598,6642.1299,6602.8198,6616.7598,0
2024-04-04,6588.7500,6667.8999,6588.7500,6588.7500,0
2024-04-05,6512.3599,6590.2402,6511.1001,6512.3599,0
2024-04-08,6603.3101,6606.1602,6512.3599,6603.3101,0
2024-04-09,6668.5498,6670.3501,6603.3101,6668.5498,0
2024-04-10,6688.0200,6702.1899,6640.6899,6688.0200,0
2024-04-11,6726.5200,6729.9702,6680.3198,6726.5200,0
2024-04-12,6564.1001,6729.3701,6545.1899,6564.1001,0
2024-04-15,6479.6699,6609.9600,6463.4302,6479.6699,0
2024-04-16,6430.6099,6479.6699,6407.3398,6430.6099,0
2024-04-17,6455.5898,6474.9102,6384.8799,6455.5898,0
2024-04-18,6451.2998,6473.6099,6432.5200,6451.2998,0
2024-04-19,6365.0898,6469.6699,6365.0898,6365.0898,0
2024-04-22,6374.3501,6374.9199,6332.2998,6374.3501,0
2024-04-23,6467.8101,6478.9199,6369.5601,6467.8101,0
2024-04-24,6363.4800,6472.5098,6363.4800,6363.4800,0
2024-04-25,6311.5601,6377.7100,6310.0698,6311.5601,0
2024-04-26,6393.1499,6394.2002,6311.5601,6393.1499,0
2024-04-29,6550.3901,6551.3301,6393.1499,6550.3901,0
2024-04-30,6511.9302,6551.6401,6491.5698,6511.9302,0
2024-05-02,6497.8198,6539.2700,6490.8301,6497.8198,0
2024-05-03,6559.0498,6570.9199,6497.8198,6559.0498,0
2024-05-06,6496.7202,6593.2300,6494.0601,6496.7202,0
2024-05-07,6600.8301,6602.2300,6496.0098,6600.8301,0
2024-05-08,6644.4302,6644.9600,6576.9600,6644.4302,0
2024-05-09,6629.8999,6687.9399,6629.3901,6629.8999,0
2024-05-10,6640.3198,6687.9399,6599.3999,6640.3198,0
2024-05-13,6695.2598,6697.1401,6640.3198,6695.2598,0
2024-05-14,6728.4102,6740.3398,6670.5898,6728.4102,0
2024-05-15,6711.7002,6756.7202,6711.3101,6711.7002,0
2024-05-16,6651.4600,6720.2900,6651.4600,6651.4600,0
2024-05-17,6658.9800,6678.2998,6649.0400,6658.9800,0
2024-05-20,6710.4102,6716.8701,6658.9800,6710.4102,0
2024-05-22,6737.6099,6744.7598,6690.1899,6737.6099,0
2024-05-23,6781.8799,6794.6401,6737.6099,6781.8799,0
2024-05-24,6775.8799,6814.4199,6766.8701,6775.8799,0
2024-05-27,6810.9102,6826.1899,6775.8799,6810.9102,0
2024-05-28,6759.0400,6834.6499,6759.0400,6759.0400,0
2024-05-29,6681.6802,6834.6499,6681.6802,6681.6802,0
2024-05-30,6639.1299,6703.2100,6631.8301,6639.1299,0
2024-05-31,6632.7998,6675.9102,6593.9399,6632.7998,0
2024-06-03,6614.3599,6649.9600,6591.6499,6614.3599,0
2024-06-04,6597.7002,6622.2900,6579.0698,6597.7002,0
2024-06-05,6655.8701,6678.1099,6597.7002,6655.8701,0
2024-06-06,6688.1201,6688.6499,6649.2598,6688.1201,0
2024-06-07,6637.6602,6701.0898,6629.1299,6637.6602,0
2024-06-10,6622.0400,6670.4302,6621.6602,6622.0400,0
2024-06-11,6541.4502,6622.0400,6540.6499,6541.4502,0
2024-06-12,6535.2598,6586.3501,6521.3101,6535.2598,0
2024-06-13,6486.3599,6552.0000,6486.3599,6486.3599,0
2024-06-14,6518.1099,6518.1201,6454.4399,6518.1099,0
2024-06-17,6506.5098,6527.4600,6485.1602,6506.5098,0
2024-06-18,6542.5498,6555.4102,6506.5098,6542.5498,0
2024-06-19,6589.3198,6590.7500,6541.4399,6589.3198,0
2024-06-21,6488.7500,6589.3198,6488.7500,6488.7500,0
2024-06-24,6491.5000,6496.5801,6454.7598,6491.5000,0
2024-06-25,6412.0098,6514.7798,6410.1699,6412.0098,0
2024-06-26,6512.1299,6554.5400,6412.0098,6512.1299,0
2024-06-27,6504.5298,6512.1299,6479.1401,6504.5298,0
2024-06-28,6413.8799,6504.5298,6413.8101,6413.8799,0
2024-07-01,6406.9399,6465.5498,6381.4302,6406.9399,0
2024-07-02,6385.3901,6412.2002,6344.0400,6385.3901,0
2024-07-03,6533.6899,6534.6099,6385.3901,6533.6899,0
2024-07-04,6532.5098,6551.9902,6510.1401,6532.5098,0
2024-07-05,6483.6699,6532.5098,6467.6299,6483.6699,0
2024-07-08,6520.9302,6522.0098,6473.5898,6520.9302,0
2024-07-09,6470.1299,6520.9302,6470.1299,6470.1299,0
2024-07-10,6467.1699,6496.0400,6453.9199,6467.1699,0
2024-07-11,6544.6201,6544.6201,6467.1699,6544.6201,0
2024-07-12,6550.0098,6551.9902,6503.7402,6550.0098,0
2024-07-15,6566.3799,6588.8999,6533.4702,6566.3799,0
2024-07-17,6568.7700,6597.2998,6521.3398,6568.7700,0
2024-07-18,6576.7002,6616.8398,6553.2300,6576.7002,0
2024-07-19,6558.6802,6588.5898,6549.5098,6558.6802,0
2024-07-22,6600.6401,6603.1001,6558.6802,6600.6401,0
2024-07-23,6551.3599,6601.6001,6551.3599,6551.3599,0
2024-07-24,6513.8501,6558.3501,6507.6201,6513.8501,0
2024-07-25,6441.0098,6513.8501,6441.0098,6441.0098,0
2024-07-26,6432.1602,6486.6401,6432.1602,6432.1602,0
2024-07-29,6486.1899,6487.3398,6422.0000,6486.1899,0
2024-07-30,6466.1299,6494.0498,6466.1299,6466.1299,0
2024-07-31,6440.5601,6500.7798,6440.5601,6440.5601,0
2024-08-01,6418.1499,6453.6802,6379.6099,6418.1499,0
2024-08-02,6315.4600,6418.1499,6290.4399,6315.4600,0
2024-08-05,6098.8701,6315.4600,6092.8799,6098.8701,0
2024-08-06,6178.5498,6191.4800,6098.8701,6178.5498,0
2024-08-07,6192.6899,6263.8799,6174.6802,6192.6899,0
2024-08-08,6293.6201,6293.7598,6185.4600,6293.6201,0
2024-08-09,6320.9600,6340.5200,6293.6201,6320.9600,0
2024-08-12,6326.0498,6351.4399,6318.9800,6326.0498,0
2024-08-13,6369.7402,6373.9502,6326.0498,6369.7402,0
2024-08-14,6405.1201,6405.9600,6297.0000,6405.1201,0
2024-08-16,6457.7402,6474.2598,6404.3501,6457.7402,0
2024-08-19,6458.7798,6481.9102,6438.6201,6458.7798,0
2024-08-20,6491.0400,6509.5498,6458.7798,6491.0400,0
2024-08-21,6495.4302,6520.7900,6461.8398,6495.4302,0
2024-08-22,6476.3901,6504.5400,6436.7598,6476.3901,0
2024-08-23,6463.2402,6510.0000,6461.6602,6463.2402,0
2024-08-26,6442.1899,6496.4399,6434.1299,6442.1899,0
2024-08-27,6379.4600,6448.7300,6379.4600,6379.4600,0
2024-08-28,6385.5200,6408.0298,6364.7100,6385.5200,0
2024-08-29,6448.2798,6461.0498,6385.5200,6448.2798,0
2024-08-30,6459.9600,6486.1802,6436.4600,6459.9600,0
2024-09-02,6456.2500,6470.7798,6439.5200,6456.2500,0
2024-09-03,6387.1802,6456.7300,6375.3301,6387.1802,0
2024-09-04,6389.0498,6437.0200,6387.1802,6389.0498,0
2024-09-05,6361.5898,6403.7598,6346.1602,6361.5898,0
2024-09-06,6245.4199,6361.5898,6242.9600,6245.4199,0
2024-09-09,6232.1099,6297.3101,6230.2002,6232.1099,0
2024-09-10,6214.8599,6268.6201,6206.9302,6214.8599,0
2024-09-11,6301.5801,6316.3101,6214.8599,6301.5801,0
2024-09-12,6343.1602,6343.1602,6297.5498,6343.1602,0
2024-09-13,6351.3101,6373.4199,6327.1802,6351.3101,0
2024-09-16,6346.8101,6359.6401,6319.9102,6346.8101,0
2024-09-17,6333.1602,6362.1401,6322.6602,6333.1602,0
2024-09-23,6374.3501,6374.3501,6310.6099,6374.3501,0
2024-09-24,6449.8999,6455.3999,6374.3501,6449.8999,0
2024-09-25,6440.8701,6467.1001,6415.0898,6440.8701,0
2024-09-26,6529.9800,6529.9800,6440.8701,6529.9800,0
2024-09-27,6530.7300,6581.1099,6529.9800,6530.7300,0
2024-09-30,6490.5698,6546.7700,6482.6299,6490.5698,0
2024-10-01,6448.8599,6496.9399,6417.8198,6448.8599,0
2024-10-02,6392.0898,6455.6201,6391.7998,6392.0898,0
2024-10-03,6389.8198,6396.8198,6336.1099,6389.8198,0
2024-10-04,6480.9302,6480.9302,6389.8198,6480.9302,0
2024-10-07,6475.1499,6519.7402,6442.0400,6475.1499,0
2024-10-08,6492.7500,6506.8301,6434.6499,6492.7500,0
2024-10-09,6541.2900,6547.7100,6492.7500,6541.2900,0
2024-10-10,6578.7700,6578.7700,6526.0200,6578.7700,0
2024-10-11,6572.9502,6578.7700,6543.7100,6572.9502,0
2024-10-14,6572.0000,6573.2402,6526.6299,6572.0000,0
2024-10-15,6558.9800,6572.0000,6521.6499,6558.9800,0
2024-10-16,6542.6401,6595.2100,6541.6299,6542.6401,0
2024-10-17,6571.5898,6582.2900,6527.4502,6571.5898,0
2024-10-18,6643.5200,6649.4600,6571.5898,6643.5200,0
2024-10-21,6671.0698,6671.1001,6625.7798,6671.0698,0
2024-10-22,6674.6602,6688.2700,6664.4502,6674.6602,0
2024-10-23,6686.9800,6720.9600,6667.2402,6686.9800,0
2024-10-24,6725.7998,6741.0400,6686.9800,6725.7998,0
2024-10-25,6754.6899,6776.7700,6724.2900,6754.6899,0
2024-10-28,6735.4600,6780.8398,6731.7100,6735.4600,0
2024-10-29,6672.6099,6752.5801,6660.7100,6672.6099,0
2024-10-30,6550.3198,6680.9800,6550.0801,6550.3198,0
2024-11-04,6629.9600,6647.4399,6547.9102,6629.9600,0
2024-11-05,6525.3799,6643.7998,6524.2100,6525.3799,0
2024-11-06,6579.6499,6586.7002,6469.3799,6579.6499,0
